game_id,season,week,home_team,away_team,home_conference,away_conference,home_points,away_points,provider,spread,total
401752829,2025,3,Illinois,Western Michigan,Big Ten,Mid-American,38,0,DraftKings,-27.5,50.5
401767235,2025,3,UT Martin,Southern Illinois,Big South-OVC,MVFC,10,37,ESPN Bet,3.0,52.5
401762466,2025,3,Rice,Prairie View A&M,American Athletic,SWAC,38,17,DraftKings,-29.5,48.5
401752827,2025,3,Ohio State,Ohio,Big Ten,Mid-American,37,9,Bovada,-28.0,49.0
401767458,2025,3,Texas Southern,Lamar,SWAC,Southland,7,31,ESPN Bet,9.5,45.5
401761607,2025,3,Southern Miss,App State,Sun Belt,Sun Belt,38,22,DraftKings,3.0,55.5
401767426,2025,3,SE Louisiana,Mississippi Valley State,Southland,SWAC,56,3,ESPN Bet,-32.5,51.5
401767237,2025,3,Western Illinois,Valparaiso,Big South-OVC,Pioneer,51,30,ESPN Bet,-17.0,49.5
401754536,2025,3,Virginia Tech,Old Dominion,ACC,Sun Belt,26,45,DraftKings,-5.5,50.5
401767181,2025,3,North Carolina A&T,Hampton,CAA,CAA,33,30,ESPN Bet,3.0,48.5
401767202,2025,3,Gardner-Webb,The Citadel,Big South-OVC,Southern,23,13,ESPN Bet,-3.5,54.5
401757234,2025,3,Georgia Southern,Jacksonville State,Sun Belt,Conference USA,41,34,Bovada,-3.0,59.0
401761605,2025,3,Georgia State,Murray State,Sun Belt,MVFC,37,21,DraftKings,-31.5,63.5
401767305,2025,3,Central Arkansas,Tarleton State,UAC,UAC,10,56,ESPN Bet,13.0,56.5
401767544,2025,3,South Dakota State,Drake,MVFC,Pioneer,37,21,ESPN Bet,-34.0,47.5
401783278,2025,3,UAlbany,New Haven,CAA,NEC,17,24,ESPN Bet,-19.5,45.5
401752700,2025,3,Ole Miss,Arkansas,SEC,SEC,41,35,DraftKings,-3.5,60.5
401752698,2025,3,Kentucky,Eastern Michigan,SEC,Mid-American,48,23,DraftKings,-26.5,49.5
401757257,2025,3,Louisiana Tech,New Mexico State,Conference USA,Conference USA,49,14,DraftKings,-10.0,42.5
401752699,2025,3,LSU,Florida,SEC,SEC,20,10,ESPN Bet,-5.5,47.5
401761604,2025,3,Coastal Carolina,East Carolina,Sun Belt,American Athletic,0,38,Bovada,7.0,58.0
401752707,2025,3,Notre Dame,Texas A&M,FBS Independents,SEC,40,41,ESPN Bet,-7.5,48.5
401752830,2025,3,Iowa,Massachusetts,Big Ten,Mid-American,47,7,DraftKings,-35.5,44.5
401752704,2025,3,South Carolina,Vanderbilt,SEC,SEC,7,31,DraftKings,-3.0,48.5
401756894,2025,3,TCU,Abilene Christian,Big 12,UAC,42,21,DraftKings,-42.5,60.5
401754534,2025,3,Tulane,Duke,American Athletic,ACC,34,27,DraftKings,-1.5,52.5
401756895,2025,3,Wyoming,Utah,Mountain West,Big 12,6,31,DraftKings,24.5,47.5
401762465,2025,3,Tulsa,Navy,American Athletic,American Athletic,23,42,DraftKings,14.0,52.5
401767113,2025,3,Southern Utah,Northern Arizona,UAC,Big Sky,49,52,ESPN Bet,3.5,55.5
401762463,2025,3,UAB,Akron,American Athletic,Mid-American,31,28,DraftKings,-12.5,58.5
401767131,2025,3,Sacramento State,Mercyhurst,Big Sky,NEC,49,28,ESPN Bet,-21.5,57.5
401760368,2025,3,Utah State,Air Force,Mountain West,Mountain West,49,30,DraftKings,4.0,51.5
401760369,2025,3,Fresno State,Southern,Mountain West,SWAC,56,7,DraftKings,-37.5,51.5
401754533,2025,3,Stanford,Boston College,ACC,ACC,30,20,Bovada,14.0,44.5
401756889,2025,3,Arizona State,Texas State,Big 12,Sun Belt,34,15,Bovada,-18.5,61.5
401752840,2025,3,California,Minnesota,ACC,Big Ten,27,14,DraftKings,3.0,41.5
401760370,2025,3,Hawai'i,Portland State,Mountain West,Big Sky,23,3,DraftKings,-35.5,54.5
401762468,2025,4,Charlotte,Rice,American Athletic,American Athletic,17,28,ESPN Bet,1.5,41.5
401767679,2025,4,Lafayette,Columbia,Patriot,Ivy,38,14,ESPN Bet,-3.5,54.5
401756900,2025,4,Oklahoma State,Tulsa,Big 12,American Athletic,12,19,ESPN Bet,-10.5,54.5
401752844,2025,4,Rutgers,Iowa,Big Ten,Big Ten,28,38,DraftKings,2.5,46.5
401767726,2025,4,Yale,Holy Cross,Ivy,Patriot,28,10,ESPN Bet,-6.5,44.5
401762469,2025,4,Army,North Texas,American Athletic,American Athletic,38,45,DraftKings,2.5,50.5
401754636,2025,4,TCU,SMU,Big 12,ACC,35,24,DraftKings,-6.5,63.5
401767644,2025,4,Princeton,San Diego,Ivy,Pioneer,35,42,ESPN Bet,-7.5,48.5
401767551,2025,4,Brown,Georgetown,Ivy,Patriot,46,0,ESPN Bet,3.5,57.5
401756901,2025,4,Utah,Texas Tech,Big 12,Big 12,10,34,DraftKings,-3.5,58.5
401752708,2025,4,Memphis,Arkansas,American Athletic,SEC,32,31,DraftKings,7.0,59.5
401754617,2025,4,Virginia Tech,Wofford,ACC,Southern,38,6,Bovada,-35.5,51.5
401752845,2025,4,Wisconsin,Maryland,Big Ten,Big Ten,10,27,DraftKings,-10.5,44.5
401754642,2025,4,Louisville,Bowling Green,ACC,Mid-American,40,17,DraftKings,-26.5,50.5
401762470,2025,4,South Florida,South Carolina State,American Athletic,MEAC,63,14,Bovada,-36.0,56.5
401760376,2025,4,Miami (OH),UNLV,Mid-American,Mountain West,38,41,DraftKings,2.5,49.5
401754537,2025,4,Clemson,Syracuse,ACC,ACC,21,34,DraftKings,-17.5,53.5
401752715,2025,4,Tennessee,UAB,SEC,American Athletic,56,24,DraftKings,-39.5,69.5
401767286,2025,4,Illinois State,North Alabama,MVFC,UAC,38,36,ESPN Bet,-17.0,58.5
401767258,2025,4,Monmouth,Villanova,CAA,CAA,51,33,ESPN Bet,-3.5,65.5
401762822,2025,4,Central Michigan,Wagner,Mid-American,NEC,49,10,Bovada,-29.0,47.0
401767267,2025,4,Dartmouth,New Hampshire,Ivy,CAA,27,20,ESPN Bet,2.0,45.5
401767342,2025,4,St. Francis (PA),Delaware State,NEC,MEAC,10,39,ESPN Bet,7.5,47.5
401767653,2025,4,Stetson,Harvard,Pioneer,Ivy,7,59,ESPN Bet,35.5,56.5
401767672,2025,4,Colgate,Fordham,Patriot,Patriot,44,21,ESPN Bet,-7.0,59.5
401767772,2025,4,Stonehill,Pennsylvania,NEC,Ivy,21,24,ESPN Bet,17.5,49.5
401767541,2025,4,South Dakota,Drake,MVFC,Pioneer,42,21,ESPN Bet,-17.0,46.5
401767589,2025,4,Richmond,VMI,Patriot,Southern,38,14,ESPN Bet,-17.0,42.5
401767613,2025,4,Robert Morris,Dayton,NEC,Pioneer,14,17,ESPN Bet,-2.5,41.5
401767574,2025,4,The Citadel,Mercer,Southern,Southern,0,38,ESPN Bet,2.5,42.5
401767580,2025,4,Western Carolina,Samford,Southern,Southern,50,35,ESPN Bet,-10.5,58.5
401767107,2025,4,Montana State,Mercyhurst,Big Sky,NEC,17,0,ESPN Bet,-29.5,60.5
401767099,2025,4,Montana,Indiana State,Big Sky,MVFC,63,20,ESPN Bet,-21.0,56.5
401752841,2025,4,Oregon,Oregon State,Big Ten,Pac-12,41,7,DraftKings,-33.5,58.5
401761610,2025,4,Eastern Michigan,Louisiana,Mid-American,Sun Belt,34,31,DraftKings,2.5,51.5
401754541,2025,4,Florida State,Kent State,ACC,Mid-American,66,10,DraftKings,-44.5,56.5
401757169,2025,4,UConn,Ball State,FBS Independents,Mid-American,31,25,DraftKings,-21.0,53.5
401752848,2025,4,Notre Dame,Purdue,FBS Independents,Big Ten,56,30,DraftKings,-24.5,51.5
401757262,2025,4,Liberty,James Madison,Conference USA,Sun Belt,13,31,DraftKings,7.5,46.5
401752846,2025,4,Nebraska,Michigan,Big Ten,Big Ten,27,30,DraftKings,1.5,47.5
401754640,2025,4,UCF,North Carolina,Big 12,ACC,34,9,DraftKings,-7.0,46.5
401762823,2025,4,Ohio,Gardner-Webb,Mid-American,Big South-OVC,52,35,Bovada,-30.5,55.0
401752711,2025,4,Ole Miss,Tulane,SEC,American Athletic,45,10,DraftKings,-12.5,61.5
401762820,2025,4,Western Michigan,Toledo,Mid-American,Mid-American,14,13,DraftKings,13.5,48.5
401752714,2025,4,Oklahoma,Auburn,SEC,SEC,24,17,DraftKings,-6.5,47.5
401761613,2025,4,Buffalo,Troy,Mid-American,Sun Belt,17,21,DraftKings,-5.5,43.5
401767162,2025,4,William & Mary,Charleston Southern,CAA,Big South-OVC,34,7,ESPN Bet,-11.5,45.5
401767272,2025,4,North Carolina A&T,North Carolina Central,CAA,MEAC,20,62,ESPN Bet,13.0,48.5
401767502,2025,4,North Dakota,Valparaiso,MVFC,Pioneer,58,7,ESPN Bet,-44.0,59.5
401767405,2025,4,Norfolk State,Sacred Heart,MEAC,FCS Independents,28,31,ESPN Bet,-1.0,47.5
401767182,2025,4,Howard,Hampton,MEAC,CAA,34,7,ESPN Bet,3.0,46.5
401754538,2025,4,Duke,NC State,ACC,ACC,45,33,DraftKings,-3.0,57.5
401752712,2025,4,Mississippi State,Northern Illinois,SEC,Mid-American,38,10,DraftKings,-23.5,48.5
401754542,2025,4,Georgia Tech,Temple,ACC,American Athletic,45,24,DraftKings,-24.5,52.5
401760375,2025,4,San José State,Idaho,Mountain West,Big Sky,31,28,Bovada,-14.5,51.5
401767114,2025,4,Northern Arizona,Incarnate Word,Big Sky,Southland,31,23,ESPN Bet,-5.5,54.5
401767151,2025,4,East Tennessee State,Elon,Southern,CAA,26,16,ESPN Bet,-2.0,56.5
401767031,2025,4,Campbell,Bryant,CAA,CAA,50,48,ESPN Bet,1.5,51.5
401756899,2025,4,Kansas,West Virginia,Big 12,Big 12,41,10,DraftKings,-12.5,54.5
401767664,2025,4,Bucknell,Lehigh,Patriot,Patriot,24,41,ESPN Bet,14.0,54.5
401762821,2025,4,Akron,Duquesne,Mid-American,NEC,51,7,Bovada,-10.5,51.0
401757259,2025,4,Florida International,Delaware,Conference USA,Conference USA,16,38,DraftKings,-4.0,54.5
401767319,2025,4,Rhode Island,Long Island University,CAA,NEC,28,7,ESPN Bet,-16.5,45.5
401767743,2025,4,Merrimack,Central Connecticut,FCS Independents,NEC,16,14,ESPN Bet,-1.5,42.5
401767329,2025,4,Towson,Youngstown State,CAA,MVFC,28,31,ESPN Bet,3.0,54.5
401757261,2025,4,Kennesaw State,Arkansas State,Conference USA,Sun Belt,28,21,DraftKings,4.5,57.5
401767278,2025,4,West Georgia,Eastern Kentucky,UAC,UAC,33,12,ESPN Bet,-10.5,49.5
401767121,2025,4,Houston Christian,Northern Colorado,Southland,Big Sky,23,26,ESPN Bet,-1.5,47.5
401761609,2025,4,Georgia Southern,Maine,Sun Belt,CAA,45,17,Bovada,-22.0,57.5
401757260,2025,4,Jacksonville State,Murray State,Conference USA,MVFC,45,10,Bovada,-35.5,60.5
401767333,2025,4,UAlbany,Cornell,CAA,Ivy,13,10,ESPN Bet,3.0,50.5
401767416,2025,4,Grambling,East Texas A&M,SWAC,Southland,31,28,ESPN Bet,3.5,54.5
401752713,2025,4,Missouri,South Carolina,SEC,SEC,29,20,DraftKings,-10.0,48.5
401761611,2025,4,South Alabama,Coastal Carolina,Sun Belt,Sun Belt,20,38,DraftKings,-14.5,51.5
401767433,2025,4,Prairie View A&M,Northwestern State,SWAC,Southland,27,24,ESPN Bet,-10.5,46.5
401757264,2025,4,Middle Tennessee,Marshall,Conference USA,Sun Belt,28,42,DraftKings,2.5,46.5
401767061,2025,4,Eastern Washington,Western Illinois,Big Sky,Big South-OVC,52,31,ESPN Bet,-13.0,58.5
401767218,2025,4,Southeast Missouri State,Southern Illinois,Big South-OVC,MVFC,31,59,ESPN Bet,5.5,54.5
401760372,2025,4,Air Force,Boise State,Mountain West,Mountain West,37,49,DraftKings,10.5,51.5
401767306,2025,4,Tarleton State,Chattanooga,UAC,Southern,52,24,ESPN Bet,-27.0,55.5
401767210,2025,4,Lindenwood,Stony Brook,Big South-OVC,CAA,30,27,ESPN Bet,3.5,58.5
401757265,2025,4,Missouri State,UT Martin,Conference USA,Big South-OVC,42,10,Bovada,-14.0,55.5
401757268,2025,4,Western Kentucky,Nevada,Conference USA,Mountain West,31,16,DraftKings,-8.5,54.5
401757263,2025,4,Louisiana Tech,Southern Miss,Conference USA,Sun Belt,30,20,DraftKings,-3.0,51.5
401756896,2025,4,Baylor,Arizona State,Big 12,Big 12,24,27,DraftKings,-3.0,60.5
401752716,2025,4,Vanderbilt,Georgia State,SEC,Sun Belt,70,21,DraftKings,-27.5,53.5
401754539,2025,4,Virginia,Stanford,ACC,ACC,48,20,DraftKings,-16.5,48.5
401752842,2025,4,Washington State,Washington,Pac-12,Big Ten,24,59,DraftKings,21.0,51.5
401752843,2025,4,Indiana,Illinois,Big Ten,Big Ten,63,10,DraftKings,-7.0,51.5
401752709,2025,4,Miami,Florida,ACC,SEC,26,7,ESPN Bet,-8.5,51.5
401756898,2025,4,East Carolina,BYU,American Athletic,Big 12,13,34,DraftKings,6.5,49.5
401752710,2025,4,LSU,SE Louisiana,SEC,Southland,56,10,Bovada,-49.0,60.0
401761612,2025,4,Texas State,Nicholls,Sun Belt,Southland,35,3,Bovada,-32.5,57.0
401767072,2025,4,Stephen F. Austin,Cal Poly,Southland,Big Sky,35,17,ESPN Bet,-10.5,54.5
401767239,2025,4,Abilene Christian,Austin Peay,UAC,UAC,45,31,ESPN Bet,2.0,54.5
401767308,2025,4,Utah Tech,Northern Iowa,UAC,MVFC,20,9,ESPN Bet,6.5,49.5
401760377,2025,4,Utah State,McNeese,Mountain West,Southland,48,7,Bovada,-23.5,63.0
401752723,2025,4,Texas,Sam Houston,SEC,Conference USA,55,0,DraftKings,-39.5,51.5
401757267,2025,4,UTEP,UL Monroe,Conference USA,Sun Belt,25,31,DraftKings,-5.5,47.5
401767132,2025,4,Sacramento State,Central Arkansas,Big Sky,UAC,45,16,ESPN Bet,-15.5,59.5
401767160,2025,4,Weber State,Butler,Big Sky,Pioneer,38,24,ESPN Bet,-16.0,53.5
401760373,2025,4,Colorado State,UTSA,Mountain West,American Athletic,16,17,DraftKings,4.5,58.5
401767157,2025,4,UC Davis,Southern Utah,Big Sky,UAC,50,34,ESPN Bet,-6.5,61.5
401756897,2025,4,Colorado,Wyoming,Big 12,Mountain West,37,20,DraftKings,-12.5,45.5
401754540,2025,4,San Diego State,California,Mountain West,ACC,34,0,DraftKings,14.0,47.5
401752847,2025,4,USC,Michigan State,Big Ten,Big Ten,45,31,DraftKings,-18.5,55.5
401760374,2025,4,Hawai'i,Fresno State,Mountain West,Mountain West,21,23,DraftKings,2.5,47.5
401762471,2025,5,East Carolina,Army,American Athletic,American Athletic,28,6,DraftKings,-3.5,52.5
401754543,2025,5,Virginia,Florida State,ACC,ACC,46,38,DraftKings,7.0,59.5
401756902,2025,5,Arizona State,TCU,Big 12,Big 12,27,24,ESPN Bet,-2.5,54.5
401752939,2025,5,Oregon State,Houston,Pac-12,Big 12,24,27,ESPN Bet,11.5,48.5
401779328,2025,5,Duquesne,New Haven,NEC,NEC,44,18,ESPN Bet,-18.0,54.5
401754545,2025,5,Syracuse,Duke,ACC,ACC,3,38,DraftKings,4.0,59.5
401761617,2025,5,North Texas,South Alabama,American Athletic,Sun Belt,36,22,DraftKings,-13.5,63.5
401756906,2025,5,Kansas State,UCF,Big 12,Big 12,34,20,ESPN Bet,-5.5,48.5
401754547,2025,5,Pittsburgh,Louisville,ACC,ACC,27,34,DraftKings,3.0,53.5
401752850,2025,5,Illinois,USC,Big Ten,Big Ten,34,32,DraftKings,6.5,62.5
401754546,2025,5,Wake Forest,Georgia Tech,ACC,ACC,29,30,DraftKings,13.5,53.5
401752849,2025,5,Minnesota,Rutgers,Big Ten,Big Ten,31,28,ESPN Bet,-3.5,51.5
401752717,2025,5,Arkansas,Notre Dame,SEC,FBS Independents,13,56,DraftKings,5.5,64.5
401767343,2025,5,Sacred Heart,Delaware State,FCS Independents,MEAC,35,31,ESPN Bet,5.0,54.5
401767734,2025,5,Lehigh,Pennsylvania,Patriot,Ivy,44,30,ESPN Bet,-9.5,47.5
401767689,2025,5,Yale,Cornell,Ivy,Ivy,41,24,ESPN Bet,-19.5,48.5
401767614,2025,5,Dayton,Stetson,Pioneer,Pioneer,48,14,ESPN Bet,-25.5,49.5
401767406,2025,5,Wagner,Norfolk State,NEC,MEAC,18,13,ESPN Bet,2.5,47.5
401767697,2025,5,Central Connecticut,Dartmouth,NEC,Ivy,28,35,ESPN Bet,7.5,45.5
401767721,2025,5,Columbia,Georgetown,Ivy,Patriot,19,10,ESPN Bet,-11.5,50.5
401756905,2025,5,Kansas,Cincinnati,Big 12,Big 12,34,37,DraftKings,-5.5,55.5
401762825,2025,5,Ohio,Bowling Green,Mid-American,Mid-American,35,20,DraftKings,-7.5,49.5
401752725,2025,5,Vanderbilt,Utah State,SEC,Mountain West,55,35,DraftKings,-23.5,57.5
401767268,2025,5,New Hampshire,UAlbany,CAA,CAA,24,6,ESPN Bet,-13.0,44.5
401762826,2025,5,Central Michigan,Eastern Michigan,Mid-American,Mid-American,24,13,DraftKings,-3.0,55.5
401767032,2025,5,Bryant,Towson,CAA,CAA,24,26,ESPN Bet,9.5,54.5
401767758,2025,5,Stonehill,Long Island University,NEC,NEC,10,3,ESPN Bet,6.0,46.5
401767636,2025,5,Presbyterian,Morehead State,Pioneer,Pioneer,41,0,ESPN Bet,-23.5,54.5
401767594,2025,5,Butler,Marist,Pioneer,Pioneer,31,28,ESPN Bet,-6.5,47.5
401767673,2025,5,Fordham,Holy Cross,Patriot,Patriot,26,21,ESPN Bet,14.5,45.5
401761614,2025,5,James Madison,Georgia Southern,Sun Belt,Sun Belt,35,10,DraftKings,-14.5,54.5
401767510,2025,5,North Dakota State,South Dakota,MVFC,MVFC,51,13,ESPN Bet,-25.5,50.5
401767352,2025,5,Richmond,Howard,Patriot,MEAC,13,12,ESPN Bet,-16.0,43.5
401767249,2025,5,Austin Peay,Utah Tech,UAC,UAC,42,10,ESPN Bet,-14.0,46.5
401767152,2025,5,Elon,Hampton,CAA,CAA,41,20,ESPN Bet,-17.5,55.5
401767545,2025,5,South Dakota State,Mercyhurst,MVFC,NEC,51,7,ESPN Bet,-32.5,58.5
401761616,2025,5,UL Monroe,Arkansas State,Sun Belt,Sun Belt,28,16,DraftKings,-1.5,55.5
401767311,2025,5,Bethune-Cookman,Alabama A&M,SWAC,SWAC,41,34,ESPN Bet,4.5,58.5
401767082,2025,5,Northern Colorado,Idaho State,Big Sky,Big Sky,18,26,ESPN Bet,3.5,54.5
401767361,2025,5,Florida A&M,Alabama State,SWAC,SWAC,14,42,ESPN Bet,4.0,50.5
401754544,2025,5,Boston College,California,ACC,ACC,24,28,DraftKings,-6.0,54.5
401756908,2025,5,West Virginia,Utah,Big 12,Big 12,14,48,DraftKings,13.5,46.5
401752719,2025,5,Ole Miss,LSU,SEC,SEC,24,19,DraftKings,-2.5,57.5
401767337,2025,5,Villanova,William & Mary,CAA,CAA,31,24,ESPN Bet,-6.5,50.5
401767566,2025,5,Samford,Furman,Southern,Southern,13,31,ESPN Bet,7.0,54.5
401752851,2025,5,Northwestern,UCLA,Big Ten,Big Ten,17,14,DraftKings,-6.0,45.5
401752852,2025,5,Washington,Ohio State,Big Ten,Big Ten,6,24,DraftKings,9.5,52.5
401769866,2025,5,Lafayette,Princeton,Patriot,Ivy,28,38,ESPN Bet,-7.0,60.5
401752853,2025,5,Iowa,Indiana,Big Ten,Big Ten,15,20,DraftKings,9.5,47.5
401757170,2025,5,Buffalo,UConn,Mid-American,FBS Independents,17,20,DraftKings,3.0,51.5
401752724,2025,5,Texas A&M,Auburn,SEC,SEC,16,10,DraftKings,-6.5,51.5
401767323,2025,5,Stony Brook,Merrimack,CAA,FCS Independents,35,10,ESPN Bet,-7.0,47.5
401762824,2025,5,Toledo,Akron,Mid-American,Mid-American,45,3,DraftKings,-21.5,50.5
401767142,2025,5,Campbell,Western Carolina,CAA,Southern,35,42,ESPN Bet,6.5,68.5
401756907,2025,5,Oklahoma State,Baylor,Big 12,Big 12,27,45,DraftKings,21.0,58.5
401760380,2025,5,Northern Illinois,San Diego State,Mid-American,Mountain West,3,6,DraftKings,1.5,41.5
401767191,2025,5,Maine,North Carolina A&T,CAA,CAA,37,30,ESPN Bet,-13.5,48.5
401762473,2025,5,Navy,Rice,American Athletic,American Athletic,21,13,DraftKings,-14.0,45.5
401762827,2025,5,Miami (OH),Lindenwood,Mid-American,Big South-OVC,38,0,DraftKings,-22.5,49.5
401757274,2025,5,New Mexico,New Mexico State,Mountain West,Conference USA,38,20,DraftKings,-16.5,53.5
401762474,2025,5,Tulsa,Tulane,American Athletic,American Athletic,14,31,DraftKings,14.5,52.5
401767645,2025,5,San Diego,St. Thomas (MN),Pioneer,Pioneer,30,27,ESPN Bet,-1.0,53.5
401767174,2025,5,Western Illinois,Eastern Illinois,Big South-OVC,Big South-OVC,23,31,ESPN Bet,-2.5,62.5
401767062,2025,5,Montana State,Eastern Washington,Big Sky,Big Sky,57,3,ESPN Bet,-21.0,57.5
401760378,2025,5,Air Force,Hawai'i,Mountain West,Mountain West,35,44,DraftKings,-7.0,52.5
401752720,2025,5,Mississippi State,Tennessee,SEC,SEC,34,41,DraftKings,7.5,63.5
401767226,2025,5,Tennessee State,Tennessee Tech,Big South-OVC,Big South-OVC,8,35,ESPN Bet,31.5,56.5
401767427,2025,5,Mississippi Valley State,Texas Southern,SWAC,SWAC,20,23,ESPN Bet,13.5,47.5
401767115,2025,5,Portland State,Northern Arizona,Big Sky,Big Sky,17,31,ESPN Bet,21.0,54.5
401767558,2025,5,East Tennessee State,Mercer,Southern,Southern,34,38,ESPN Bet,2.0,52.5
401757270,2025,5,Kennesaw State,Middle Tennessee,Conference USA,Conference USA,24,16,DraftKings,-7.0,54.5
401767530,2025,5,Chattanooga,The Citadel,Southern,Southern,10,28,ESPN Bet,-15.5,47.5
401767665,2025,5,Bucknell,St. Francis (PA),Patriot,NEC,30,23,ESPN Bet,-18.5,49.5
401767163,2025,5,Charleston Southern,South Carolina State,Big South-OVC,MEAC,31,24,ESPN Bet,10.5,51.5
401757271,2025,5,Old Dominion,Liberty,Sun Belt,Conference USA,21,7,DraftKings,-14.5,53.5
401767279,2025,5,Eastern Kentucky,Nicholls,UAC,Southland,27,7,ESPN Bet,-2.5,42.5
401767552,2025,5,Harvard,Brown,Ivy,Ivy,41,7,ESPN Bet,-16.5,57.5
401762828,2025,5,Western Michigan,Rhode Island,Mid-American,CAA,47,14,Bovada,-7.5,45.5
401767219,2025,5,UT Martin,Southeast Missouri State,Big South-OVC,Big South-OVC,34,10,ESPN Bet,3.0,56.5
401767240,2025,5,Incarnate Word,Abilene Christian,Southland,UAC,38,7,ESPN Bet,-2.0,56.5
401767422,2025,5,Southern,Jackson State,SWAC,SWAC,13,38,ESPN Bet,9.5,50.5
401757269,2025,5,Southern Miss,Jacksonville State,Sun Belt,Conference USA,42,25,DraftKings,-4.5,55.5
401767412,2025,5,East Texas A&M,North Carolina Central,Southland,MEAC,42,50,ESPN Bet,14.5,56.5
401756904,2025,5,Iowa State,Arizona,Big 12,Big 12,39,14,DraftKings,-4.0,48.5
401754548,2025,5,NC State,Virginia Tech,ACC,ACC,21,23,DraftKings,-10.0,57.5
401757273,2025,5,Missouri State,Western Kentucky,Conference USA,Conference USA,22,27,DraftKings,3.5,59.5
401767417,2025,5,Prairie View A&M,Grambling,SWAC,SWAC,28,13,ESPN Bet,3.0,52.5
401767523,2025,5,SE Louisiana,UT Rio Grande Valley,Southland,Southland,45,31,ESPN Bet,-18.0,53.5
401767370,2025,5,Alcorn State,Arkansas-Pine Bluff,SWAC,SWAC,20,24,ESPN Bet,7.0,50.5
401767483,2025,5,Lamar,Central Arkansas,Southland,UAC,35,32,ESPN Bet,-6.5,48.5
401762472,2025,5,Florida Atlantic,Memphis,American Athletic,American Athletic,26,55,DraftKings,14.0,62.5
401752718,2025,5,Georgia,Alabama,SEC,SEC,21,24,DraftKings,-2.5,53.5
401760379,2025,5,Boise State,App State,Mountain West,Sun Belt,47,14,DraftKings,-16.5,59.5
401754549,2025,5,Stanford,San José State,ACC,Mountain West,30,29,DraftKings,-3.0,49.5
401752854,2025,5,Penn State,Oregon,Big Ten,Big Ten,24,30,ESPN Bet,-4.5,52.5
401752950,2025,5,Colorado State,Washington State,Mountain West,Pac-12,3,20,DraftKings,-4.5,48.5
401752721,2025,5,Missouri,Massachusetts,SEC,Mid-American,42,6,DraftKings,-44.5,57.5
401752722,2025,5,South Carolina,Kentucky,SEC,SEC,35,13,DraftKings,-5.5,46.5
401761615,2025,5,Louisiana,Marshall,Sun Belt,Sun Belt,54,51,DraftKings,2.5,47.5
401767491,2025,5,Stephen F. Austin,McNeese,Southland,Southland,34,17,ESPN Bet,-13.5,55.5
401767293,2025,5,Southern Utah,West Georgia,UAC,UAC,24,27,ESPN Bet,1.0,59.5
401757272,2025,5,UTEP,Louisiana Tech,Conference USA,Conference USA,11,30,DraftKings,3.5,48.5
401767073,2025,5,Sacramento State,Cal Poly,Big Sky,Big Sky,24,32,ESPN Bet,-18.0,57.5
401767158,2025,5,UC Davis,Weber State,Big Sky,Big Sky,34,12,ESPN Bet,-16.5,63.5
401767091,2025,5,Montana,Idaho,Big Sky,Big Sky,41,30,ESPN Bet,-7.5,55.5
401756903,2025,5,Colorado,BYU,Big 12,Big 12,21,24,DraftKings,6.5,48.5
401757275,2025,6,New Mexico State,Sam Houston,Conference USA,Conference USA,37,10,ESPN Bet,1.5,53.5
401757276,2025,6,Delaware,Western Kentucky,Conference USA,Conference USA,24,27,DraftKings,-2.5,62.5
401767320,2025,6,Brown,Rhode Island,Ivy,CAA,28,21,ESPN Bet,14.5,48.5
401762475,2025,6,South Florida,Charlotte,American Athletic,American Athletic,54,26,ESPN Bet,-28.5,54.5
401767681,2025,6,Princeton,Columbia,Ivy,Ivy,17,10,ESPN Bet,-3.5,48.5
401760384,2025,6,San José State,New Mexico,Mountain West,Mountain West,35,28,DraftKings,-1.5,58.5
401760382,2025,6,San Diego State,Colorado State,Mountain West,Mountain West,45,24,DraftKings,-4.5,40.5
401756909,2025,6,BYU,West Virginia,Big 12,Big 12,38,24,ESPN Bet,-19.5,46.5
401754550,2025,6,Pittsburgh,Boston College,ACC,ACC,48,7,ESPN Bet,-6.5,54.5
401756911,2025,6,Baylor,Kansas State,Big 12,Big 12,35,34,DraftKings,-4.5,59.5
401752861,2025,6,Purdue,Illinois,Big Ten,Big Ten,27,43,ESPN Bet,7.5,55.5
401767628,2025,6,Marist,San Diego,Pioneer,Pioneer,19,14,ESPN Bet,8.5,51.5
401767751,2025,6,Duquesne,Stonehill,NEC,NEC,34,14,ESPN Bet,-7.5,49.5
401752728,2025,6,Georgia,Kentucky,SEC,SEC,35,14,DraftKings,-19.5,48.5
401752856,2025,6,Michigan,Wisconsin,Big Ten,Big Ten,24,10,DraftKings,-17.5,42.5
401762830,2025,6,Ball State,Ohio,Mid-American,Mid-American,20,14,DraftKings,14.0,52.5
401767660,2025,6,Central Connecticut,Sacred Heart,NEC,FCS Independents,42,35,ESPN Bet,-5.5,45.5
401767666,2025,6,Bucknell,Richmond,Patriot,Patriot,33,28,ESPN Bet,5.0,50.5
401767735,2025,6,Lehigh,Yale,Patriot,Ivy,31,13,ESPN Bet,-4.5,50.5
401762476,2025,6,UAB,Army,American Athletic,American Athletic,13,31,DraftKings,6.5,55.5
401754552,2025,6,North Carolina,Clemson,ACC,ACC,10,38,DraftKings,15.5,47.5
401756912,2025,6,Cincinnati,Iowa State,Big 12,Big 12,38,30,DraftKings,-1.5,55.5
