game_id,season,week,home_team,away_team,home_conference,away_conference,home_points,away_points,provider,spread,total
401387250,2021,14,California,USC,Pac-12,Pac-12,24,14,consensus,-4.5,57.5
401301056,2021,15,Army,Navy,FBS Independents,American Athletic,13,17,consensus,7.0,35.5
401426532,2022,1,Western Kentucky,Austin Peay,Conference USA,Atlantic Sun,38,27,consensus,-32.5,72.0
401405059,2022,1,Northwestern,Nebraska,Big Ten,Big Ten,31,28,consensus,12.5,52.0
401413213,2022,1,Jacksonville State,Stephen F. Austin,Atlantic Sun,Western Athletic,42,17,consensus,7.5,55.5
401413256,2022,1,UNLV,Idaho State,Mountain West,Big Sky,52,21,consensus,-22.5,51.0
401405058,2022,1,Illinois,Wyoming,Big Ten,Mountain West,38,6,consensus,-14.0,42.5
401404146,2022,1,Utah State,UConn,Mountain West,FBS Independents,31,20,consensus,-24.0,59.5
401411090,2022,1,Florida State,Duquesne,ACC,NEC,47,7,consensus,-42.0,57.0
401426530,2022,1,Florida Atlantic,Charlotte,Conference USA,Conference USA,43,13,Bovada,-7.0,60.0
401422922,2022,1,Mercer,Morehead State,Southern,Pioneer,63,13,consensus,-29.5,56.5
401423448,2022,1,Alabama State,Howard,SWAC,MEAC,23,13,consensus,1.0,53.5
401411091,2022,1,North Carolina,Florida A&M,ACC,SWAC,56,24,consensus,-45.5,56.5
401426531,2022,1,UTEP,North Texas,Conference USA,Conference USA,13,31,consensus,1.5,52.5
401409235,2022,1,New Mexico State,Nevada,FBS Independents,Mountain West,12,23,consensus,7.0,48.0
401403853,2022,1,Hawai'i,Vanderbilt,Mountain West,SEC,10,63,consensus,9.0,54.5
401428480,2022,1,Wagner,Fordham,NEC,Patriot,31,48,consensus,27.5,64.0
401418776,2022,1,Indiana State,North Alabama,MVFC,Atlantic Sun,17,14,consensus,-3.5,51.5
401421137,2022,1,Campbell,The Citadel,Big South,Southern,29,10,consensus,-9.5,56.0
401418645,2022,1,Samford,Kennesaw State,Southern,Atlantic Sun,27,17,Bovada,13.5,68.5
401424414,2022,1,Stony Brook,Rhode Island,CAA,CAA,14,35,consensus,0.0,46.0
401426533,2022,1,Florida International,Bryant,Conference USA,Big South,38,37,consensus,-10.5,58.5
401416569,2022,1,Oklahoma State,Central Michigan,Big 12,Mid-American,58,44,consensus,-20.5,58.0
401441990,2022,1,Toledo,Long Island University,Mid-American,NEC,37,0,consensus,-47.5,57.0
401411092,2022,1,Pittsburgh,West Virginia,ACC,Big 12,38,31,consensus,-7.5,51.0
401415610,2022,1,UCF,South Carolina State,American Athletic,MEAC,56,10,consensus,-43.5,58.0
401403864,2022,1,Tennessee,Ball State,SEC,Mid-American,59,10,consensus,-35.5,66.5
401424402,2022,1,New Hampshire,Monmouth,CAA,CAA,31,21,consensus,1.5,48.5
401420840,2022,1,UT Martin,Western Illinois,OVC,MVFC,42,25,consensus,-17.0,61.5
401411093,2022,1,Wake Forest,VMI,ACC,Southern,44,10,consensus,-33.5,66.5
401426534,2022,1,UAB,Alabama A&M,Conference USA,SWAC,59,0,consensus,-40.5,60.5
401426537,2022,1,Missouri,Louisiana Tech,SEC,Conference USA,52,24,consensus,-20.5,62.5
401420806,2022,1,Central Arkansas,Missouri State,Atlantic Sun,MVFC,14,27,consensus,16.0,66.0
401420880,2022,1,Tarleton State,Mississippi Valley State,Western Athletic,SWAC,29,13,consensus,-13.0,51.0
401420877,2022,1,Southern Utah,St. Thomas (MN),Western Athletic,Pioneer,44,13,consensus,-3.0,49.5
401418782,2022,1,Abilene Christian,Lamar,Western Athletic,Southland,28,14,consensus,-16.5,50.5
401405064,2022,1,Purdue,Penn State,Big Ten,Big Ten,31,35,consensus,3.5,53.5
401416592,2022,1,Northern Illinois,Eastern Illinois,Mid-American,OVC,34,27,consensus,-35.0,55.5
401405060,2022,1,Minnesota,New Mexico State,Big Ten,FBS Independents,38,0,consensus,-36.0,52.5
401403965,2022,1,Arizona State,Northern Arizona,Pac-12,Big Sky,40,3,consensus,-25.5,52.5
401413224,2022,1,Fresno State,Cal Poly,Mountain West,Big Sky,35,7,consensus,-42.5,63.0
401415213,2022,1,San José State,Portland State,Mountain West,Big Sky,21,17,consensus,-22.0,51.0
401424415,2022,1,Villanova,Lehigh,CAA,Patriot,45,17,consensus,-27.5,43.0
401426330,2022,1,Old Dominion,Virginia Tech,Sun Belt,ACC,20,17,consensus,6.0,48.5
401416590,2022,1,Eastern Michigan,Eastern Kentucky,Mid-American,Atlantic Sun,42,34,consensus,-10.5,57.5
401435072,2022,1,Merrimack,Holy Cross,NEC,Patriot,17,31,consensus,23.5,49.5
401426535,2022,1,Charlotte,William & Mary,Conference USA,CAA,24,41,consensus,-4.5,52.0
401416591,2022,1,Michigan State,Western Michigan,Big Ten,Mid-American,35,13,consensus,-21.5,54.5
401411094,2022,1,Duke,Temple,ACC,American Athletic,30,0,consensus,-9.5,51.5
401404052,2022,1,Kansas,Tennessee Tech,Big 12,OVC,56,10,consensus,-30.5,62.0
401405061,2022,1,Indiana,Illinois,Big Ten,Big Ten,23,20,consensus,-1.0,47.5
401403966,2022,1,Colorado,TCU,Pac-12,Big 12,13,38,consensus,13.5,59.5
401415611,2022,1,Navy,Delaware,American Athletic,CAA,7,14,consensus,-13.0,48.5
401411096,2022,1,East Carolina,NC State,American Athletic,ACC,20,21,consensus,12.5,51.5
401428336,2022,1,Robert Morris,Dayton,Big South,Pioneer,20,22,William Hill (New Jersey),-1.5,59.5
401404147,2022,1,UConn,Central Connecticut,FBS Independents,NEC,28,3,consensus,-20.5,51.5
401405062,2022,1,Iowa,South Dakota State,Big Ten,MVFC,7,3,consensus,-10.5,42.0
401403865,2022,1,Texas A&M,Sam Houston,SEC,Western Athletic,31,0,consensus,-36.5,54.0
401411095,2022,1,App State,North Carolina,Sun Belt,ACC,61,63,consensus,-3.0,56.5
401405067,2022,1,Michigan,Colorado State,Big Ten,Mountain West,51,7,consensus,-31.0,60.5
401431403,2022,1,Marist,Georgetown,Pioneer,Patriot,12,43,William Hill (New Jersey),0.0,43.0
401422975,2022,1,Charleston Southern,Western Carolina,Big South,Southern,38,52,consensus,3.0,63.5
401405069,2022,1,Boston College,Rutgers,ACC,Big Ten,21,22,consensus,-9.0,47.5
401405066,2022,1,Maryland,Buffalo,Big Ten,Mid-American,31,10,consensus,-24.0,65.5
401422987,2022,1,Lafayette,Sacred Heart,Patriot,NEC,6,0,consensus,6.5,36.5
401411100,2022,1,Virginia,Richmond,ACC,CAA,34,17,consensus,-21.5,60.5
401415209,2022,1,Air Force,Northern Iowa,Mountain West,MVFC,48,17,consensus,-14.5,46.5
